"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Misbehavers, The",2004,120,10000,7.7,21,24.5,0,0,0,0,0,0,0,14.5,64.5,"",0,0,0,0,1,0,0
"Misery",1990,107,20000000,7.5,13120,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,"",0,0,0,1,0,0,0
"Miss Cast Away",2004,90,2000000,4,27,14.5,4.5,4.5,4.5,0,0,0,0,14.5,45.5,"",0,0,1,0,0,0,0
"Miss Congeniality",2000,109,45000000,6.2,16235,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Mission to Mars",2000,113,90000000,4.9,15018,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Mission: Impossible",1996,110,75000000,6.6,33496,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0
"Mission: Impossible II",2000,123,125000000,5.7,35958,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0
"Missy",2001,71,5000,9.6,19,0,0,4.5,0,0,0,0,0,0,94.5,"",0,0,0,1,0,0,0
"Mix",2004,97,1000000,5.9,96,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,1,1,0,0,0
"Mix Tape",2003,97,15000,7.7,7,14.5,0,0,0,0,0,14.5,14.5,24.5,24.5,"",0,0,1,0,0,0,0
"Mo' Better Blues",1990,130,10000000,6.1,1408,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Mo' Money",1992,97,15000000,4.9,1109,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,1,0
"Mockingbird Don't Sing",2001,99,3000000,6.3,195,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Modern Vampires",1998,91,2000000,4.1,700,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Modigliani",2004,128,12000000,7,155,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,44.5,"R",0,0,0,1,0,0,0
"Molly",1999,102,21000000,5.5,610,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0
"Mommy",1995,89,700000,5.2,62,14.5,4.5,4.5,4.5,14.5,4.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Mona Lisa Smile",2003,117,65000000,6.1,6838,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0
"Money Talks",1997,97,25000000,5.5,2720,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",1,0,1,0,0,0,0
"Money Train",1995,103,68000000,5.1,5081,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,"R",1,0,1,1,0,0,0
"Monkeybone",2001,92,75000000,4.7,3112,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,1,1,0,0,0,0
"Monsoon Wife",2004,92,1000000,4.7,15,24.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Monster",2003,109,8000000,7.4,12306,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Monster's Ball",2001,112,4000000,7.3,15037,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,0,1,0,1,0
"Monster-in-Law",2005,102,60000000,5.6,147,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,34.5,"PG-13",0,0,1,0,0,1,0
"Monsters, Inc.",2001,92,115000000,8,38712,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,"",0,1,1,0,0,0,0
"Montana",1998,92,4000000,6.1,417,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,"R",1,0,0,1,0,0,0
"Moonlight Mile",2002,117,20000000,6.9,3479,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,0,1,0,1,0
"Moonlight by the Sea",2003,92,10000,8,9,14.5,0,0,14.5,0,0,0,0,34.5,44.5,"",0,0,0,0,0,0,0
"Mortal Kombat",1995,101,20000000,5,8779,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"PG-13",1,0,0,0,0,0,0
"Mortal Kombat: Annihilation",1997,91,30000000,3,5799,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0
"Mosquito",1995,92,200000,3.3,312,34.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Mother Night",1996,114,5500000,7.1,1232,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,0,1,0,1,0
"Mothman Prophecies, The",2002,119,42000000,6.5,11073,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,0,0,0,0,0
"Moulin Rouge!",2001,127,52500000,7.7,47689,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,"PG-13",0,0,0,1,0,1,0
"Mousehunt",1997,99,38000000,5.8,4637,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",1,0,1,0,0,0,0
"Moving",2002,97,9000,7.9,9,0,0,24.5,0,0,0,24.5,34.5,14.5,14.5,"",0,0,1,0,0,0,0
"Moving Malcolm",2003,83,1000000,4.3,40,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,24.5,"",0,0,1,1,0,1,0
"Mr 3000",2004,104,30000000,5.7,1459,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0
"Mr. Deeds",2002,96,50000000,5.5,11729,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0
"Mrs. Winterbourne",1996,105,25000000,5.8,1310,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"PG-13",0,0,1,0,0,1,0
"Much Ado",2003,86,10000,6,11,4.5,4.5,0,0,0,14.5,24.5,14.5,0,14.5,"",0,0,1,0,0,0,0
"Much Ado About Nothing",1993,111,8000000,7.5,12491,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"",0,0,1,0,0,1,0
"Mudge Boy, The",2003,94,800000,6.8,204,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,0,1,0,0,0
"Muertos de risa",1999,111,3500000,6.3,334,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"R",0,0,1,0,0,0,0
"Mulan",1998,88,70000000,7.2,11192,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,1,1,0,0,0,0
"Mulholland Dr.",2001,147,15000000,7.9,35504,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,"R",0,0,0,1,0,0,0
"Mullet",2001,89,1000000,5.9,164,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"",0,0,1,1,0,0,0
"Multiplicity",1996,117,45000000,5.7,5241,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Mumford",1999,112,28000000,6.9,3384,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,1,0,0,0
"Mummy Returns, The",2001,130,98000000,6.1,23551,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0
"Mummy, The",1999,124,76000000,6.5,36216,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Muppets From Space",1999,88,24000000,6,2766,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Murder by Numbers",2002,120,50000000,6,8358,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Murder-Set-Pieces",2004,105,2000000,4.9,37,24.5,4.5,4.5,0,4.5,0,0,14.5,4.5,44.5,"",0,0,0,0,0,0,0
"Muriel's Wedding",1994,106,3000000,7.1,6685,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,0,0,1,0
"Musa",2001,132,60000000,7.5,1730,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"",1,0,0,1,0,0,0
"Muse, The",1999,97,15000000,5.6,3513,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Music of the Heart",1999,124,27000000,6.6,2348,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"PG",0,0,0,1,0,0,0
"Musketeer, The",2001,104,40000000,4.4,3966,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"PG-13",1,0,0,1,0,1,0
"Mutant Aliens",2001,81,200000,6.4,223,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"R",0,1,1,0,0,0,0
"Mutant Species",1995,100,1750000,2.8,42,34.5,14.5,14.5,14.5,4.5,4.5,0,0,0,4.5,"R",0,0,0,0,0,0,0
"Mute Witness",1994,95,2000000,6.8,1202,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,0,0,0,0
"My Best Friend's Wedding",1997,105,46000000,6.4,16648,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0
"My Big Fat Greek Wedding",2002,95,5000000,6.9,21675,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG",0,0,1,0,0,1,0
"My Boss's Daughter",2003,90,14000000,4.1,2765,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,1,0,0,1,0
"My Cousin Vinny",1992,120,11000000,7.2,10877,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,0,0,0,0
"My Dog Skip",2000,95,7000000,7.1,3109,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG",0,0,0,1,0,0,0
"My Family",1995,128,5500000,7,859,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"R",0,0,0,1,0,0,0
"My Father's Son",2002,80,60000,8.4,9,0,0,0,0,0,0,0,24.5,34.5,44.5,"",0,0,0,0,1,0,0
"My Favorite Martian",1999,93,60000000,4.5,1942,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"PG",0,0,1,0,0,0,0
"My Fellow Americans",1996,101,21500000,6.3,2752,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"My Girl",1991,102,16500000,6.3,5591,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,1,1,0,1,0
"My Life's in Turnaround",1993,84,22000,3.9,196,44.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"R",0,0,1,0,0,0,0
"My Little Eye",2002,92,3000000,5.9,2244,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"My Own Private Idaho",1991,102,2500000,6.7,5619,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"My Samurai",1992,87,700000,3.8,20,24.5,14.5,14.5,24.5,14.5,0,0,4.5,0,14.5,"",1,0,0,0,0,0,0
"My X-Girlfriend's Wedding Reception",2001,88,500000,5.8,24,24.5,0,4.5,4.5,0,4.5,4.5,4.5,14.5,44.5,"",0,0,1,0,0,0,0
"Mystery Men",1999,121,68000000,5.8,13331,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Mystery, Alaska",1999,119,28000000,6.4,5440,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,1,1,0,0,0
"Mystic Masseur, The",2001,117,2500000,5.2,157,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,4.5,4.5,"PG",0,0,0,1,0,0,0
"Mystic River",2003,137,30000000,8,28969,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,"R",0,0,0,1,0,0,0
"N.B.T.",2003,90,65000,6.8,8,24.5,14.5,0,0,0,0,0,0,0,64.5,"",1,0,0,1,0,0,0
"Nadar solo",2003,94,20000,7.5,86,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Nadie conoce a nadie",1999,108,3000000,6.3,565,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Nadja",1994,93,1000000,5.7,781,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Naked Gun 33 1/3: The Final Insult",1994,83,30000000,5.8,8918,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Naken",2000,94,25000,4.8,420,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Nakta(dul)",2002,90,75000,6.5,26,4.5,0,4.5,4.5,4.5,14.5,4.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Napoleon Dynamite",2004,86,400000,7.2,17524,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"PG",0,0,1,0,0,0,0
"Naqoyqatsi",2002,89,3000000,6.9,575,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"PG",0,0,0,0,1,0,0
"Narc",2002,105,7500000,7.3,7185,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Nasty Burgers",1993,70,50000,6.2,17,0,4.5,4.5,0,14.5,24.5,24.5,4.5,14.5,0,"",0,0,0,0,0,0,0
"National Treasure",2004,131,100000000,6.6,12361,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"PG",1,0,0,0,0,0,0
"Nattens engel",1998,98,700000,4.9,209,4.5,14.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Natural Born Killers",1994,122,50000000,6.6,25596,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,"",1,0,0,0,0,1,0
"Naturally Native",1998,107,700000,8.5,26,4.5,0,0,0,0,14.5,14.5,14.5,4.5,44.5,"PG-13",0,0,0,0,0,0,0
"Necronomicon",1994,96,4000000,4.8,571,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Negotiator, The",1998,139,50000000,7.2,19100,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,"R",1,0,0,1,0,0,0
"Nemesis Game",2003,92,3000000,5.5,339,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Neredesin Firuze",2004,128,1500000,7.9,216,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,1,0,0,0,0
"Net, The",1995,114,22000000,5.6,12201,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"PG-13",1,0,0,1,0,0,0
"Netto Perde Sua Alma",2001,102,1300000,6.9,29,4.5,0,0,4.5,4.5,24.5,14.5,14.5,14.5,24.5,"",1,0,0,1,0,0,0
"Never Again",2001,98,500000,5.7,309,24.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"R",0,0,1,0,0,1,0
"Never Among Friends",2002,78,7000,6.4,73,4.5,4.5,0,4.5,4.5,4.5,4.5,4.5,24.5,24.5,"",0,0,1,1,0,1,0
"Never Been Thawed",2005,87,35000,5.3,40,4.5,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,44.5,"",0,0,1,0,0,0,0
"NeverEnding Story II: The Next Chapter, The",1990,89,36000000,4.3,1873,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"NeverEnding Story III, The",1994,95,17000000,3,674,34.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"New Adventures of Pinocchio, The",1999,94,10000000,4.7,106,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"New Guy",2003,85,55000,7.5,47,4.5,4.5,0,0,4.5,14.5,4.5,14.5,24.5,24.5,"",0,0,1,0,0,0,0
"New Guy, The",2002,89,13000000,5.2,4266,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"New Jack City",1991,97,8500000,6.1,3360,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",1,0,0,1,0,0,0
"New Jersey Drive",1995,98,5000000,5.4,348,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Newsies",1992,121,15000000,5.7,2997,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,44.5,"",0,0,0,1,0,0,0
"Newton Boys, The",1998,113,27000000,5.7,2003,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",1,0,0,1,0,0,0
"Next Best Thing, The",2000,108,25000000,4.7,3131,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0
"Next Friday",2000,98,9500000,5.2,3457,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Next Step, The",1997,96,450000,4,21,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Next Stop Wonderland",1998,104,1000000,6.7,1467,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,1,0,1,0
"Nicholas Nickleby",2002,132,10000000,7.4,1651,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG",0,0,0,1,0,0,0
"Nickel Children, The",2005,95,2000000,5.8,13,0,4.5,0,14.5,4.5,0,14.5,14.5,4.5,34.5,"",0,0,0,1,0,0,0
"Night at the Roxbury, A",1998,81,17000000,5.1,5937,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Night of a Thousand Screams",2001,87,175000,9.2,15,0,0,0,0,4.5,0,4.5,4.5,14.5,64.5,"",0,0,0,0,0,0,0
"Night of the Dog",2005,86,5000,9.5,33,4.5,0,4.5,0,0,0,4.5,4.5,4.5,84.5,"",0,0,1,0,0,1,0
"Night of the Living Dead",1990,88,4200000,6.1,2562,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"",0,0,0,0,0,0,0
"Night of the Scarecrow",1995,94,2000000,4.3,134,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Night of the Snakehead Fish",2003,54,1500,7.4,5,24.5,0,0,0,0,0,24.5,0,24.5,44.5,"",0,0,1,0,0,0,0
"Nightmare Before Christmas, The",1993,76,18000000,7.8,19646,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,34.5,"",0,1,0,0,0,0,0
"Nikmato Shel Itzik Finkelstein",1993,83,500000,7.3,7,0,0,0,0,0,0,24.5,0,74.5,0,"",0,0,1,0,0,0,0
"Nikos",2003,100,65000,3.6,93,34.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Nil by Mouth",1997,128,9000000,6.9,1159,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Ninth Gate, The",1999,133,38000000,6.4,16291,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Nixon",1995,212,50000000,6.8,5837,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"No Code of Conduct",1998,95,12000000,4.4,314,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,24.5,"R",1,0,0,1,0,0,0
"No Escape",1994,118,20000000,5.6,2372,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",1,0,0,0,0,0,0
"No Looking Back",1998,96,5000000,5.6,622,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"R",0,0,1,1,0,1,0
"No Return",2003,86,35000,6.1,18,14.5,4.5,0,0,34.5,4.5,4.5,14.5,4.5,14.5,"PG-13",0,0,0,0,0,0,0
"No Way Home",1996,99,4000000,6.6,328,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,0,1,0,0,0
"No Witness",2004,95,350000,3.8,9,24.5,14.5,14.5,14.5,0,0,0,14.5,0,34.5,"R",0,0,0,0,0,0,0
"Nobody Knows: Chronicle of an Unsigned Band",2003,82,0,8.8,5,0,0,0,0,0,0,44.5,0,0,64.5,"",0,0,0,0,0,0,0
"Nochnoy dozor",2004,115,4200000,6.3,1020,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"R",1,0,0,0,0,0,0
"Noro",2002,85,500000,5.4,12,14.5,0,0,14.5,45.5,4.5,0,0,0,4.5,"",0,0,0,1,0,0,0
"North",1994,87,40000000,4.1,2539,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,1,1,0,0,0
"Northfork",2003,103,1900000,6.2,1521,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"PG-13",0,0,0,1,0,0,0
"Not Another Teen Movie",2001,89,16000000,5.2,10295,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Notebook, The",2004,123,30000000,7.8,8830,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,44.5,"PG-13",0,0,0,1,0,1,0
"Nothing But Trouble",1991,94,40000000,3.7,3909,24.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Nothing Really Happens: Memories of Aging Strippers",2003,93,300000,8.1,7,0,0,0,0,0,24.5,0,24.5,14.5,24.5,"",0,0,0,1,0,0,0
"Nothing to Lose",1996,108,200000,4.7,138,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Notting Hill",1999,124,42000000,7,27285,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,1,1,0,1,0
"November",2004,73,300000,2.8,164,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,44.5,"R",0,0,0,1,0,0,0
"Novocaine",2001,95,6000000,5.9,2829,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,1,1,0,0,0
"Nowhere Man",2005,90,250000,5.6,14,24.5,0,0,0,14.5,0,4.5,4.5,4.5,44.5,"",1,0,1,1,0,0,0
"Nueve reinas",2000,114,1500000,7.6,3721,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,"R",0,0,0,1,0,0,0
"Nurse Betty",2000,110,24000000,6.6,10441,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"R",0,0,1,1,0,1,0
"Nutbag",2000,80,40000,4,20,34.5,0,0,4.5,14.5,0,4.5,0,4.5,44.5,"",0,0,0,0,0,0,0
"Nutcracker, The",1993,92,19000000,5,177,4.5,4.5,4.5,4.5,24.5,14.5,4.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Nutty Professor II: The Klumps",2000,109,84000000,4.5,5825,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Nutty Professor, The",1996,95,54000000,5.8,12273,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0
"Nymphoid Barbarian in Dinosaur Hell, A",1991,82,40000,2.2,196,44.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"O",2001,95,5000000,6.3,4555,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,1,0
"O Brother, Where Art Thou?",2000,106,26000000,7.8,37961,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,"PG-13",0,0,1,0,0,0,0
"O da beni seviyor",2001,106,1500000,6.4,26,4.5,0,0,4.5,0,24.5,24.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Object of My Affection, The",1998,111,15000000,6,4027,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,1,1,0,1,0
"Oblivion",1994,94,2500000,4.2,188,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Oblivion 2: Backlash",1996,83,2500000,5.1,92,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,24.5,"",0,0,0,0,0,0,0
"Ocean Tribe",1997,106,380000,6.3,60,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,44.5,"",0,0,1,1,0,0,0
"Ocean's Eleven",2001,116,85000000,7.5,44662,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,"PG-13",0,0,1,0,0,0,0
"Ocean's Twelve",2004,125,110000000,6,14797,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Octane",2003,91,11500000,4.4,355,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Octopus",2000,95,5000000,2.8,367,34.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"PG-13",0,0,0,0,0,0,0
"Odinokiy igrok",1995,90,400000,6.7,6,0,0,14.5,0,0,14.5,0,14.5,14.5,34.5,"",1,0,0,1,0,0,0
"Office Space",1999,89,10000000,7.7,26134,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,1,0,0,0,0
